order_item_id,order_id,product_id,quantity,unit_price_cents,discount_cents
2091,851,41,3,1499,0
2092,852,11,3,2499,0
2093,853,51,3,5999,0
2094,854,29,3,1499,200
2095,854,36,2,5999,200
2096,855,37,1,12999,500
2097,855,45,1,12999,500
2098,856,55,1,2499,0
2099,856,46,2,2499,500
2100,856,8,1,3999,0
2101,857,41,1,1499,0
2102,858,53,1,12999,500
2103,858,8,1,3999,0
2104,859,47,1,999,200
2105,859,58,3,3999,0
2106,859,21,1,5999,0
2107,860,2,3,3999,500
2108,860,7,3,1499,200
2109,860,42,2,2499,500
2110,861,18,1,999,500
2111,861,41,2,1499,0
2112,861,29,1,1499,200
2113,862,12,2,2499,0
2114,862,53,1,12999,0
2115,862,37,2,12999,0
2116,862,42,2,2499,0
2117,863,44,3,3999,0
2118,863,5,1,12999,0
2119,863,28,1,12999,200
2120,863,59,3,5999,200
2121,864,39,1,2499,200
2122,865,49,3,5999,0
2123,866,41,3,1499,0
2124,866,51,1,5999,0
2125,867,13,1,12999,200
2126,868,31,1,2499,0
2127,868,4,3,1499,0
2128,868,41,3,1499,0
2129,869,7,3,1499,200
2130,869,10,1,999,0
2131,869,2,1,3999,200
2132,870,15,3,1499,200
2133,870,44,3,3999,0
2134,870,32,1,999,0
2135,871,8,2,3999,0
2136,871,58,1,3999,500
2137,871,10,1,999,200
2138,872,10,3,999,0
2139,872,40,2,2499,0
2140,872,57,1,2499,0
2141,872,59,2,5999,0
2142,873,56,1,1499,0
2143,874,53,1,12999,0
2144,874,37,2,12999,0
2145,874,10,1,999,0
2146,874,9,1,999,200
2147,875,45,2,12999,500
2148,875,51,3,5999,0
2149,875,9,3,999,0
2150,875,25,2,12999,500
2151,876,25,1,12999,500
2152,876,46,2,2499,500
2153,877,16,2,12999,0
2154,878,4,2,1499,0
2155,879,16,1,12999,0
2156,879,4,3,1499,0
2157,879,8,3,3999,0
2158,879,25,3,12999,0
2159,880,43,3,2499,0
2160,881,24,1,12999,0
2161,881,16,1,12999,0
2162,882,31,3,2499,0
2163,882,48,3,3999,0
2164,883,19,1,2499,0
2165,884,33,1,5999,0
2166,884,26,2,2499,200
2167,885,28,1,12999,0
2168,885,6,3,3999,200
2169,886,15,2,1499,0
2170,887,31,2,2499,200
2171,887,53,2,12999,0
2172,887,4,2,1499,200
2173,887,13,2,12999,0
2174,888,2,1,3999,0
2175,888,11,3,2499,0
2176,888,5,1,12999,500
2177,889,41,1,1499,0
2178,889,18,1,999,500
2179,890,21,1,5999,0
2180,891,21,2,5999,0
2181,891,9,3,999,0
2182,892,2,3,3999,200
2183,892,31,3,2499,0
2184,893,6,3,3999,0
2185,893,46,1,2499,0
2186,893,52,3,1499,0
2187,893,50,3,999,0
2188,894,29,1,1499,0
2189,894,19,2,2499,500
2190,894,55,2,2499,0
2191,895,10,3,999,200
2192,896,36,1,5999,200
2193,896,7,2,1499,0
2194,896,11,2,2499,0
2195,897,5,1,12999,200
2196,898,42,1,2499,0
2197,898,37,2,12999,0
2198,898,24,2,12999,200
2199,898,27,3,2499,0
2200,899,24,1,12999,200
2201,899,33,2,5999,0
2202,899,57,3,2499,0
2203,900,10,1,999,0
2204,901,15,2,1499,200
2205,902,7,1,1499,0
2206,902,47,1,999,200
2207,902,50,2,999,0
2208,902,26,2,2499,0
2209,903,8,2,3999,200
2210,903,3,3,1499,0
2211,903,31,1,2499,0
2212,903,21,3,5999,0
2213,904,31,1,2499,0
2214,904,14,1,999,200
2215,904,18,2,999,0
2216,904,6,1,3999,0
2217,905,56,2,1499,500
2218,905,14,3,999,0
2219,905,12,1,2499,0
2220,905,58,2,3999,0
2221,906,31,3,2499,0
2222,906,45,2,12999,0
2223,906,59,3,5999,500
2224,906,25,1,12999,500
2225,907,1,1,2499,200
2226,907,60,1,999,200
2227,907,56,2,1499,0
2228,908,29,1,1499,200
2229,909,27,3,2499,500
2230,909,50,1,999,500
2231,910,44,3,3999,0
2232,910,24,2,12999,0
2233,911,45,2,12999,200
2234,912,34,2,12999,0
2235,912,60,1,999,200
2236,912,28,2,12999,0
2237,912,36,3,5999,0
2238,913,41,2,1499,500
2239,913,60,1,999,0
2240,913,52,1,1499,0
2241,913,42,1,2499,500
2242,914,41,2,1499,500
2243,915,14,1,999,200
2244,915,36,2,5999,0
2245,915,13,2,12999,0
2246,915,23,2,3999,200
2247,916,33,2,5999,0
2248,916,57,3,2499,0
2249,917,3,1,1499,0
2250,917,10,2,999,500
2251,917,53,3,12999,500
2252,917,21,2,5999,0
2253,918,13,3,12999,200
2254,918,54,1,999,500
2255,918,28,1,12999,200
2256,918,47,1,999,200
2257,919,7,3,1499,0
2258,919,33,1,5999,500
2259,920,21,1,5999,0
2260,920,6,1,3999,200
2261,921,37,2,12999,0
2262,922,42,1,2499,0
2263,922,13,3,12999,0
2264,923,60,1,999,0
2265,924,7,1,1499,0
2266,925,55,2,2499,0
2267,925,26,1,2499,200
2268,925,51,1,5999,200
2269,925,5,2,12999,0
2270,926,41,2,1499,0
2271,926,12,2,2499,0
2272,926,58,1,3999,500
2273,927,40,3,2499,500
2274,927,1,1,2499,500
2275,927,48,2,3999,0
2276,927,13,3,12999,0
2277,928,14,2,999,0
2278,928,58,1,3999,0
2279,929,18,2,999,200
2280,929,13,1,12999,0
2281,930,28,3,12999,200
2282,930,60,1,999,0
2283,930,12,1,2499,0
2284,930,26,1,2499,500
2285,931,28,2,12999,200
2286,931,39,3,2499,0
2287,931,53,2,12999,500
2288,931,7,3,1499,200
2289,932,29,1,1499,0
2290,933,26,1,2499,0
2291,933,12,2,2499,200
2292,933,51,1,5999,0
2293,934,24,1,12999,0
2294,934,8,1,3999,0
2295,934,45,1,12999,0
2296,935,36,1,5999,200
2297,935,19,3,2499,0
2298,936,46,3,2499,0
2299,936,37,3,12999,200
2300,936,44,2,3999,0
2301,937,32,1,999,0
2302,937,27,1,2499,0
2303,937,29,1,1499,500
2304,937,21,3,5999,200
2305,938,42,3,2499,0
2306,939,3,3,1499,500
2307,939,3,2,1499,0
2308,939,5,2,12999,0
2309,939,54,2,999,0
2310,940,36,2,5999,200
2311,941,32,3,999,0
2312,941,54,2,999,500
2313,941,7,1,1499,0
2314,941,4,1,1499,0
2315,942,6,1,3999,0
2316,942,53,3,12999,0
2317,943,20,1,1499,0
2318,944,60,1,999,500
2319,944,30,1,999,0
2320,945,43,1,2499,500
2321,945,34,1,12999,500
2322,945,31,3,2499,200
2323,945,18,2,999,200
2324,946,46,1,2499,0
2325,946,36,1,5999,0
2326,946,45,1,12999,0
2327,947,30,2,999,0
2328,947,32,1,999,0
2329,948,49,2,5999,200
2330,948,42,1,2499,500
2331,948,7,1,1499,0
2332,949,50,2,999,0
2333,949,5,2,12999,200
2334,950,10,2,999,0
2335,951,12,2,2499,0
2336,951,31,3,2499,500
2337,951,29,2,1499,0
2338,951,8,3,3999,0
2339,952,33,2,5999,500
2340,952,22,1,999,200
2341,952,18,2,999,0
2342,952,4,3,1499,200
2343,953,12,3,2499,0
2344,953,34,3,12999,200
2345,953,34,2,12999,0
2346,953,44,1,3999,0
2347,954,37,2,12999,0
2348,955,57,3,2499,200
2349,955,26,2,2499,0
2350,956,23,3,3999,0
2351,956,46,3,2499,0
2352,957,48,2,3999,0
2353,957,11,2,2499,0
2354,957,11,1,2499,0
2355,957,58,2,3999,0
2356,958,2,1,3999,0
2357,958,57,1,2499,0
2358,958,44,1,3999,500
2359,959,31,1,2499,0
2360,959,53,1,12999,500
2361,960,49,1,5999,0
2362,960,7,2,1499,0
2363,961,43,2,2499,0
2364,961,24,2,12999,0
2365,961,53,2,12999,0
2366,962,44,3,3999,0
2367,962,10,2,999,0
2368,962,43,1,2499,0
2369,963,24,1,12999,0
2370,963,13,2,12999,0
2371,963,18,3,999,500
2372,963,58,2,3999,500
2373,964,26,3,2499,200
2374,964,18,2,999,0
2375,964,3,3,1499,500
2376,965,37,2,12999,0
2377,965,8,1,3999,200
2378,965,60,3,999,0
2379,965,30,3,999,0
2380,966,19,1,2499,0
2381,966,1,2,2499,0
2382,966,14,2,999,500
2383,966,8,1,3999,200
2384,967,4,2,1499,0
2385,968,6,3,3999,0
2386,968,10,3,999,0
2387,969,3,2,1499,0
2388,969,16,3,12999,200
2389,970,59,2,5999,500
2390,970,20,1,1499,500
2391,970,28,3,12999,0
2392,971,27,3,2499,0
2393,971,20,2,1499,0
2394,972,25,2,12999,0
2395,972,9,3,999,200
2396,973,28,2,12999,200
2397,973,27,2,2499,0
2398,973,59,3,5999,0
2399,974,51,1,5999,500
2400,974,33,2,5999,0
2401,974,40,3,2499,500
2402,975,43,1,2499,200
2403,975,52,3,1499,200
2404,975,54,1,999,0
2405,975,4,2,1499,0
2406,976,37,2,12999,0
2407,976,56,1,1499,0
2408,976,48,3,3999,500
2409,977,36,3,5999,200
2410,977,9,1,999,0
2411,978,52,2,1499,500
2412,979,39,1,2499,500
2413,979,7,1,1499,0
2414,980,4,1,1499,0
2415,980,26,2,2499,0
2416,980,53,1,12999,500
2417,980,17,3,12999,200
2418,981,12,1,2499,0
2419,982,19,2,2499,0
2420,982,38,2,2499,0
2421,982,43,2,2499,200
2422,982,25,3,12999,0
2423,983,19,2,2499,0
2424,984,3,3,1499,500
2425,984,29,1,1499,0
2426,984,9,2,999,200
2427,985,23,3,3999,500
2428,985,25,3,12999,0
2429,986,30,3,999,0
2430,986,18,3,999,0
2431,986,60,2,999,0
2432,987,37,3,12999,500
2433,987,50,3,999,500
2434,988,38,3,2499,200
2435,988,5,1,12999,0
2436,988,55,3,2499,0
2437,989,21,1,5999,0
2438,989,7,1,1499,200
2439,989,49,2,5999,0
2440,989,4,3,1499,0
2441,990,39,3,2499,0
2442,990,60,1,999,0
2443,990,7,3,1499,200
2444,991,32,2,999,0
2445,991,15,1,1499,0
2446,991,28,3,12999,0
2447,992,14,1,999,0
2448,993,22,1,999,500
2449,994,33,2,5999,0
2450,994,40,3,2499,0
2451,994,52,1,1499,200
2452,994,28,3,12999,200
2453,995,7,1,1499,200
2454,995,15,1,1499,500
2455,995,35,2,1499,0
2456,996,5,1,12999,0
2457,996,5,3,12999,500
2458,996,16,3,12999,500
2459,997,35,3,1499,0
2460,998,3,2,1499,200
2461,999,9,1,999,500
2462,1000,5,3,12999,500
2463,1000,45,1,12999,0
2464,1000,5,2,12999,500
2465,1000,48,3,3999,0
2466,1001,7,1,1499,200
2467,1002,20,1,1499,0
2468,1002,60,1,999,0
2469,1002,50,1,999,500
2470,1002,39,2,2499,0
2471,1003,45,1,12999,200
2472,1003,45,2,12999,500
2473,1003,9,1,999,200
2474,1003,8,3,3999,0
2475,1004,16,1,12999,0
2476,1005,52,1,1499,0
2477,1006,12,2,2499,0
2478,1006,21,2,5999,500
2479,1006,42,1,2499,0
2480,1006,9,3,999,200
2481,1007,5,2,12999,500
2482,1008,29,3,1499,0
2483,1008,24,3,12999,0
2484,1009,4,2,1499,200
2485,1010,54,3,999,0
2486,1010,20,3,1499,500
2487,1011,3,1,1499,200
2488,1011,42,2,2499,0
2489,1012,38,2,2499,0
2490,1012,53,1,12999,0
2491,1012,18,3,999,200
2492,1013,3,1,1499,0
2493,1013,25,1,12999,200
2494,1013,35,1,1499,0
2495,1013,3,3,1499,0
2496,1014,52,3,1499,0
2497,1014,49,1,5999,0
2498,1014,47,3,999,200
2499,1015,36,2,5999,0
2500,1016,11,2,2499,200
2501,1016,48,1,3999,0
2502,1016,59,1,5999,0
2503,1017,22,3,999,200
2504,1017,3,3,1499,0
2505,1017,24,2,12999,0
2506,1018,54,2,999,0
2507,1018,29,2,1499,0
2508,1018,29,1,1499,200
2509,1019,27,1,2499,500
2510,1019,6,2,3999,500
2511,1020,17,2,12999,0
2512,1020,56,2,1499,0
2513,1021,15,1,1499,0
2514,1022,38,2,2499,0
2515,1022,36,3,5999,0
2516,1022,4,3,1499,0
2517,1022,17,1,12999,0
2518,1023,5,3,12999,200
2519,1024,21,3,5999,0
2520,1024,54,3,999,200
2521,1025,10,1,999,0
2522,1025,39,2,2499,0
2523,1025,27,3,2499,0
2524,1026,3,2,1499,0
2525,1026,59,3,5999,0
2526,1026,7,3,1499,0
2527,1027,14,2,999,500
2528,1027,3,3,1499,0
2529,1027,25,3,12999,0
2530,1028,35,3,1499,0
2531,1028,55,3,2499,0
2532,1028,39,2,2499,500
2533,1028,34,2,12999,0
2534,1029,22,1,999,0
2535,1029,15,2,1499,0
2536,1030,24,1,12999,0
2537,1030,36,3,5999,0
2538,1030,59,2,5999,200
2539,1030,39,1,2499,200
2540,1031,50,2,999,500
2541,1031,43,1,2499,500
2542,1032,6,2,3999,200
2543,1033,58,1,3999,200
2544,1033,1,1,2499,0
2545,1034,9,1,999,200
2546,1035,33,3,5999,200
2547,1035,58,2,3999,0
2548,1036,8,2,3999,0
2549,1036,38,3,2499,500
2550,1036,7,3,1499,0
2551,1037,41,2,1499,200
2552,1037,19,2,2499,0
2553,1037,47,1,999,500
2554,1037,59,3,5999,0
2555,1038,25,2,12999,200
2556,1038,12,3,2499,500
2557,1038,18,1,999,0
2558,1038,20,2,1499,0
2559,1039,19,2,2499,200
2560,1039,21,1,5999,0
2561,1039,3,3,1499,0
2562,1039,28,3,12999,0
2563,1040,19,1,2499,0
2564,1040,19,2,2499,200
2565,1040,29,1,1499,0
2566,1041,43,2,2499,0
2567,1041,7,1,1499,500
2568,1042,58,3,3999,500
2569,1043,24,1,12999,0
2570,1044,54,2,999,0
2571,1044,59,1,5999,0
2572,1045,56,1,1499,0
2573,1046,47,1,999,0
2574,1046,11,3,2499,0
2575,1047,46,3,2499,0
2576,1048,13,3,12999,0
2577,1048,41,3,1499,0
2578,1048,16,1,12999,500
2579,1049,10,2,999,0
2580,1049,47,2,999,0
2581,1049,9,1,999,0
2582,1049,34,3,12999,0
2583,1050,46,1,2499,0
2584,1050,27,3,2499,0
2585,1051,31,3,2499,0
2586,1051,57,2,2499,0
2587,1051,57,2,2499,200
2588,1052,35,2,1499,0
2589,1052,7,1,1499,0
2590,1052,57,2,2499,200
2591,1053,8,1,3999,200
2592,1053,21,3,5999,0
2593,1053,23,3,3999,200
2594,1053,46,1,2499,200
2595,1054,2,2,3999,0
2596,1054,33,1,5999,200
2597,1055,27,2,2499,200
2598,1055,28,2,12999,0
2599,1055,59,1,5999,0
2600,1056,20,2,1499,200
2601,1057,50,3,999,0
2602,1057,40,3,2499,0
2603,1058,52,2,1499,0
2604,1059,34,1,12999,0
2605,1060,56,3,1499,0
2606,1060,19,1,2499,0
2607,1060,22,2,999,0
2608,1060,36,3,5999,0
2609,1061,33,2,5999,200
2610,1062,15,3,1499,0
2611,1063,42,2,2499,0
2612,1063,53,3,12999,0
2613,1063,56,1,1499,0
2614,1063,5,3,12999,200
2615,1064,13,3,12999,0
2616,1064,51,2,5999,200
2617,1064,33,3,5999,0
2618,1064,20,2,1499,200
2619,1065,25,2,12999,200
2620,1065,6,1,3999,200
2621,1065,36,2,5999,200
2622,1065,19,3,2499,500
2623,1066,24,3,12999,0
2624,1066,29,1,1499,500
2625,1066,2,2,3999,0
2626,1066,29,2,1499,200
2627,1067,52,3,1499,0
2628,1067,7,3,1499,0
2629,1068,26,3,2499,200
2630,1068,34,3,12999,500
2631,1069,20,3,1499,0
2632,1069,54,1,999,0
2633,1069,21,3,5999,500
2634,1069,39,2,2499,0
2635,1070,35,2,1499,0
2636,1070,42,1,2499,0
2637,1070,30,3,999,200
2638,1070,33,3,5999,0
2639,1071,49,1,5999,0
2640,1071,34,3,12999,0
2641,1072,3,2,1499,200
2642,1073,48,3,3999,200
2643,1073,26,1,2499,0
2644,1074,34,2,12999,500
2645,1074,57,2,2499,500
2646,1074,42,1,2499,0
2647,1075,34,3,12999,0
2648,1075,31,2,2499,0
2649,1075,60,2,999,0
2650,1076,27,1,2499,0
2651,1076,31,1,2499,0
2652,1076,20,3,1499,0
2653,1077,22,1,999,0
2654,1077,40,2,2499,500
2655,1077,11,1,2499,0
2656,1077,41,3,1499,0
2657,1078,18,2,999,200
2658,1078,38,3,2499,0
2659,1079,36,3,5999,0
2660,1079,5,3,12999,0
2661,1079,7,3,1499,0
2662,1080,9,3,999,500
2663,1081,14,1,999,0
2664,1081,51,1,5999,0
2665,1081,6,3,3999,0
2666,1081,10,1,999,200
2667,1082,9,3,999,200
2668,1083,33,1,5999,0
2669,1083,36,2,5999,200
2670,1083,50,2,999,200
2671,1084,57,3,2499,0
2672,1085,54,2,999,500
2673,1085,29,2,1499,0
2674,1086,12,1,2499,0
2675,1086,55,2,2499,0
2676,1086,47,2,999,0
2677,1087,60,3,999,0
2678,1087,13,2,12999,0
2679,1088,22,1,999,0
2680,1088,59,2,5999,500
2681,1088,59,1,5999,500
2682,1089,26,1,2499,0
2683,1089,18,3,999,0
2684,1089,37,1,12999,200
2685,1089,39,3,2499,200
2686,1090,3,2,1499,0
2687,1091,6,2,3999,0
2688,1091,4,2,1499,0
2689,1092,42,3,2499,0
2690,1092,22,3,999,0
2691,1093,43,2,2499,200
2692,1094,47,2,999,0
2693,1094,12,2,2499,0
2694,1095,12,3,2499,0
2695,1095,20,2,1499,500
2696,1095,23,1,3999,0
2697,1095,30,3,999,0
2698,1096,12,3,2499,0
2699,1097,51,1,5999,0
2700,1097,41,2,1499,200
2701,1098,48,3,3999,0
2702,1098,20,1,1499,200
2703,1099,27,1,2499,0
2704,1099,18,1,999,0
2705,1099,19,2,2499,200
2706,1100,23,3,3999,500
2707,1100,29,3,1499,0
2708,1100,3,3,1499,200
2709,1101,23,3,3999,0
2710,1101,14,2,999,500
2711,1101,36,3,5999,0
2712,1101,6,3,3999,0
2713,1102,60,1,999,500
2714,1103,24,3,12999,200
2715,1103,43,3,2499,0
2716,1103,21,3,5999,0
2717,1104,22,2,999,0
2718,1104,12,2,2499,0
2719,1104,11,2,2499,500
2720,1104,12,1,2499,200
2721,1105,31,1,2499,0
2722,1105,47,2,999,500
2723,1105,22,2,999,200
2724,1105,20,1,1499,0
2725,1106,37,2,12999,500
2726,1106,2,1,3999,500
2727,1106,11,2,2499,500
2728,1107,51,1,5999,0
2729,1107,20,1,1499,0
2730,1107,30,2,999,0
2731,1108,20,2,1499,0
2732,1108,12,1,2499,0
2733,1109,1,2,2499,0
2734,1109,23,1,3999,200
2735,1109,36,3,5999,200
2736,1110,46,1,2499,0
2737,1110,25,1,12999,0
2738,1110,49,1,5999,200
2739,1110,50,2,999,0
2740,1111,23,2,3999,500
2741,1112,24,2,12999,0
2742,1112,33,1,5999,500
2743,1113,13,1,12999,0
2744,1113,20,2,1499,0
2745,1113,22,2,999,0
2746,1113,28,1,12999,0
2747,1114,27,1,2499,0
2748,1114,26,3,2499,500
2749,1114,54,1,999,200
2750,1115,52,1,1499,0
2751,1115,21,1,5999,500
2752,1115,33,2,5999,200
2753,1115,1,2,2499,200
2754,1116,48,3,3999,0
2755,1116,39,2,2499,500
2756,1116,24,2,12999,0
2757,1117,28,3,12999,200
2758,1117,56,3,1499,0
2759,1118,13,3,12999,500
2760,1118,47,2,999,200
2761,1118,4,2,1499,0
2762,1119,4,3,1499,0
2763,1119,17,2,12999,0
2764,1119,44,2,3999,0
2765,1120,27,1,2499,200
2766,1120,21,2,5999,0
2767,1120,39,1,2499,0
2768,1121,6,3,3999,0
2769,1121,9,3,999,0
2770,1122,45,3,12999,0
2771,1122,59,3,5999,500
2772,1122,37,2,12999,0
2773,1122,5,2,12999,0
2774,1123,22,3,999,0
2775,1124,47,3,999,0
2776,1124,54,2,999,0
2777,1124,51,1,5999,500
2778,1125,45,1,12999,0
2779,1125,37,2,12999,0
2780,1126,39,2,2499,0
2781,1127,2,2,3999,0
2782,1127,18,2,999,200
2783,1128,46,2,2499,0
2784,1129,38,2,2499,500
2785,1129,22,3,999,200
2786,1129,31,3,2499,0
2787,1129,22,2,999,0
2788,1130,14,3,999,0
2789,1130,44,2,3999,0
2790,1130,26,1,2499,500
2791,1130,6,3,3999,200
2792,1131,20,2,1499,0
2793,1131,29,3,1499,200
2794,1131,2,1,3999,500
2795,1132,27,1,2499,0
2796,1132,36,3,5999,200
2797,1132,16,2,12999,500
2798,1132,9,2,999,500
2799,1133,8,3,3999,0
2800,1133,12,1,2499,200
2801,1134,27,3,2499,0
2802,1134,21,2,5999,0
2803,1135,32,2,999,0
2804,1135,53,2,12999,0
2805,1135,60,1,999,200
2806,1135,19,1,2499,500
2807,1136,25,3,12999,200
2808,1137,40,1,2499,0
2809,1138,40,1,2499,0
2810,1138,37,3,12999,200
2811,1138,44,1,3999,0
2812,1139,55,1,2499,200
2813,1139,24,3,12999,0
2814,1140,19,1,2499,0
2815,1140,14,3,999,200
2816,1141,30,3,999,0
2817,1141,52,3,1499,0
2818,1142,1,3,2499,0
2819,1143,5,2,12999,0
2820,1143,57,3,2499,500
2821,1143,8,3,3999,500
2822,1143,42,3,2499,0
2823,1144,54,3,999,0
2824,1144,24,2,12999,500
2825,1144,41,3,1499,200
2826,1144,28,1,12999,0
2827,1145,24,2,12999,0
2828,1145,10,1,999,200
2829,1146,30,3,999,200
2830,1147,22,2,999,0
2831,1147,37,2,12999,500
2832,1147,3,1,1499,0
2833,1147,34,2,12999,0
2834,1148,20,3,1499,0
2835,1148,37,3,12999,0
2836,1148,31,3,2499,200
2837,1149,55,2,2499,0
2838,1149,41,1,1499,0
2839,1149,55,1,2499,500
2840,1150,47,3,999,500
2841,1150,26,2,2499,500
2842,1150,58,1,3999,0
2843,1151,25,2,12999,0
2844,1151,56,3,1499,200
2845,1151,12,2,2499,200
2846,1152,20,1,1499,0
2847,1152,10,2,999,500
2848,1153,30,3,999,0
2849,1153,54,3,999,500
2850,1153,58,1,3999,0
2851,1153,24,3,12999,0
2852,1154,18,3,999,500
2853,1155,16,2,12999,0
2854,1155,45,3,12999,0
2855,1156,39,2,2499,500
2856,1157,58,1,3999,500
2857,1158,38,3,2499,200
2858,1158,30,1,999,500
2859,1159,8,2,3999,0
2860,1159,31,1,2499,0
2861,1159,35,3,1499,0
2862,1159,39,2,2499,0
2863,1160,47,2,999,0
2864,1161,39,2,2499,200
2865,1161,41,1,1499,0
2866,1161,33,2,5999,500
2867,1161,19,3,2499,0
2868,1162,44,3,3999,500
2869,1162,20,3,1499,200
2870,1162,8,1,3999,200
2871,1163,11,1,2499,0
2872,1163,49,2,5999,0
2873,1163,7,2,1499,0
2874,1163,41,3,1499,500
2875,1164,14,2,999,500
2876,1164,20,2,1499,500
2877,1165,37,3,12999,0
2878,1165,21,1,5999,0
2879,1166,21,3,5999,200
2880,1166,42,3,2499,200
2881,1167,24,1,12999,0
2882,1167,22,3,999,0
2883,1167,54,3,999,0
2884,1168,49,2,5999,0
2885,1168,49,2,5999,0
2886,1168,27,2,2499,0
2887,1168,30,2,999,0
2888,1169,2,2,3999,200
2889,1169,51,2,5999,0
2890,1169,36,3,5999,0
2891,1170,7,1,1499,0
2892,1170,11,2,2499,200
2893,1170,47,3,999,200
2894,1171,16,2,12999,500
2895,1171,38,2,2499,0
2896,1171,7,1,1499,0
2897,1171,18,3,999,0
2898,1172,57,3,2499,0
2899,1172,21,3,5999,200
2900,1173,36,1,5999,200
2901,1173,16,2,12999,500
2902,1174,45,1,12999,0
2903,1174,50,1,999,0
2904,1174,55,2,2499,200
2905,1175,30,2,999,0
2906,1175,13,3,12999,0
2907,1176,42,2,2499,200
2908,1177,59,3,5999,0
2909,1178,51,3,5999,200
2910,1178,19,3,2499,0
2911,1178,41,1,1499,0
2912,1179,52,3,1499,0
2913,1179,37,2,12999,500
2914,1180,30,2,999,0
2915,1180,42,2,2499,0
2916,1180,12,3,2499,500
2917,1181,57,1,2499,200
2918,1181,37,2,12999,0
2919,1181,40,2,2499,0
2920,1181,1,1,2499,0
2921,1182,38,3,2499,0
2922,1182,35,2,1499,0
2923,1183,14,2,999,0
2924,1183,7,1,1499,500
2925,1184,56,2,1499,0
2926,1184,43,1,2499,0
2927,1184,20,1,1499,200
2928,1185,2,1,3999,200
2929,1185,8,2,3999,0
2930,1185,29,3,1499,0
2931,1186,13,1,12999,200
2932,1186,38,1,2499,0
2933,1186,12,3,2499,500
2934,1186,47,3,999,0
2935,1187,48,2,3999,200
2936,1187,13,1,12999,0
2937,1187,52,3,1499,0
2938,1188,2,1,3999,200
2939,1188,52,2,1499,200
2940,1188,55,1,2499,0
2941,1188,24,2,12999,0
2942,1189,42,3,2499,200
2943,1190,3,1,1499,0
2944,1190,12,3,2499,0
2945,1190,9,3,999,0
2946,1191,4,3,1499,0
2947,1192,27,1,2499,0
2948,1192,60,3,999,0
2949,1193,2,2,3999,0
2950,1193,20,2,1499,0
2951,1194,22,1,999,200
2952,1195,3,3,1499,200
2953,1195,49,3,5999,500
2954,1195,11,1,2499,0
2955,1195,1,2,2499,0
2956,1196,30,2,999,500
2957,1196,29,1,1499,500
2958,1196,52,3,1499,0
2959,1196,20,2,1499,200
2960,1197,40,3,2499,0
2961,1197,31,2,2499,500
2962,1197,13,1,12999,0
2963,1198,48,1,3999,200
2964,1199,17,1,12999,0
2965,1199,22,3,999,200
2966,1200,21,2,5999,0
2967,1200,43,1,2499,500
2968,1201,51,1,5999,0
2969,1202,11,2,2499,0
2970,1202,1,3,2499,200
2971,1203,29,1,1499,200
2972,1203,40,2,2499,500
2973,1203,29,1,1499,0
2974,1203,42,3,2499,0
2975,1204,50,3,999,200
2976,1204,43,1,2499,0
2977,1204,49,3,5999,0
2978,1204,5,2,12999,200
2979,1205,30,1,999,0
2980,1205,36,3,5999,0
2981,1206,56,3,1499,0
2982,1207,50,1,999,0
2983,1207,47,3,999,0
2984,1208,52,3,1499,0
2985,1209,11,1,2499,0
2986,1209,41,3,1499,500
2987,1209,15,3,1499,0
2988,1210,18,1,999,200
2989,1210,19,2,2499,500
2990,1211,47,2,999,0
2991,1211,5,2,12999,500
2992,1212,9,1,999,200
2993,1212,53,1,12999,0
2994,1212,26,1,2499,200
2995,1212,26,3,2499,0
2996,1213,9,2,999,0
2997,1213,47,3,999,500
2998,1213,44,1,3999,0
2999,1214,1,3,2499,0
3000,1214,34,2,12999,500
3001,1214,7,3,1499,500
3002,1215,35,3,1499,500
3003,1216,57,2,2499,0
3004,1216,25,2,12999,0
3005,1216,41,2,1499,200
3006,1217,15,3,1499,0
3007,1217,6,3,3999,500
3008,1217,39,2,2499,0
3009,1218,41,1,1499,0
3010,1219,43,2,2499,0
3011,1219,6,1,3999,0
3012,1219,46,2,2499,0
3013,1219,38,2,2499,0
3014,1220,36,3,5999,500
3015,1220,25,3,12999,500
3016,1220,56,3,1499,200
3017,1220,3,3,1499,0
3018,1221,24,3,12999,500
3019,1221,27,2,2499,0
3020,1222,37,3,12999,0
3021,1222,26,3,2499,200
3022,1222,43,1,2499,0
3023,1222,37,1,12999,0
3024,1223,52,1,1499,200
3025,1223,55,2,2499,0
3026,1223,53,3,12999,0
3027,1223,23,1,3999,0
3028,1224,50,1,999,0
3029,1224,36,3,5999,0
3030,1224,48,2,3999,0
3031,1225,40,3,2499,0
3032,1225,21,2,5999,0
3033,1225,59,3,5999,0
3034,1226,49,2,5999,0
3035,1226,17,3,12999,200
3036,1227,49,1,5999,0
3037,1227,21,1,5999,0
3038,1227,13,3,12999,0
3039,1228,26,3,2499,0
3040,1228,13,1,12999,0
3041,1229,35,2,1499,200
3042,1229,9,2,999,0
3043,1229,55,3,2499,0
3044,1230,53,1,12999,0
3045,1230,36,1,5999,0
3046,1230,2,2,3999,0
3047,1230,54,3,999,0
3048,1231,10,1,999,0
3049,1231,16,1,12999,500
3050,1232,27,1,2499,500
3051,1232,38,2,2499,500
3052,1233,52,2,1499,200
3053,1233,24,2,12999,0
3054,1233,21,3,5999,0
3055,1234,51,3,5999,500
3056,1234,9,1,999,500
3057,1235,47,2,999,500
