order_id,customer_id,ordered_at,status,currency
1181,174,2024-03-14T22:49:00,shipped,USD
1182,219,2024-03-14T14:54:00,completed,USD
1183,295,2024-03-14T10:12:00,completed,USD
1184,21,2024-03-15T17:04:00,completed,USD
1185,139,2024-03-15T12:49:00,completed,USD
1186,195,2024-03-15T20:28:00,completed,USD
1187,84,2024-03-15T09:31:00,completed,USD
1188,245,2024-03-15T22:07:00,completed,USD
1189,223,2024-03-15T15:14:00,returned,USD
1190,242,2024-03-15T14:46:00,completed,USD
1191,72,2024-03-15T21:48:00,returned,USD
1192,151,2024-03-15T19:52:00,completed,USD
1193,93,2024-03-15T09:50:00,completed,USD
1194,136,2024-03-15T16:01:00,cancelled,USD
1195,18,2024-03-15T10:58:00,returned,USD
1196,48,2024-03-15T08:07:00,shipped,USD
1197,132,2024-03-15T16:42:00,completed,USD
1198,264,2024-03-15T10:14:00,completed,USD
1199,145,2024-03-15T09:15:00,cancelled,USD
1200,267,2024-03-15T14:48:00,cancelled,USD
1201,18,2024-03-15T18:40:00,returned,USD
1202,8,2024-03-15T07:53:00,completed,USD
1203,248,2024-03-15T12:40:00,completed,USD
1204,173,2024-03-15T14:21:00,completed,USD
1205,14,2024-03-15T10:06:00,cancelled,USD
1206,178,2024-03-16T20:27:00,completed,USD
1207,204,2024-03-16T12:09:00,cancelled,USD
1208,270,2024-03-16T10:36:00,cancelled,USD
1209,277,2024-03-16T22:10:00,completed,USD
1210,277,2024-03-16T19:54:00,cancelled,USD
1211,216,2024-03-16T20:20:00,shipped,USD
1212,160,2024-03-17T08:03:00,completed,USD
1213,128,2024-03-17T08:14:00,completed,USD
1214,228,2024-03-17T14:48:00,completed,USD
1215,242,2024-03-17T20:19:00,completed,USD
1216,233,2024-03-17T08:56:00,completed,USD
1217,300,2024-03-17T21:48:00,completed,USD
1218,254,2024-03-17T19:26:00,returned,USD
1219,142,2024-03-17T22:21:00,completed,USD
1220,223,2024-03-17T14:06:00,returned,USD
1221,51,2024-03-17T09:07:00,cancelled,USD
1222,178,2024-03-17T20:54:00,returned,USD
1223,169,2024-03-17T15:58:00,completed,USD
1224,229,2024-03-17T16:29:00,completed,USD
1225,89,2024-03-17T08:21:00,shipped,USD
1226,208,2024-03-18T21:40:00,completed,USD
1227,180,2024-03-18T20:57:00,completed,USD
1228,260,2024-03-18T15:48:00,returned,USD
1229,208,2024-03-18T10:45:00,completed,USD
1230,292,2024-03-18T16:14:00,completed,USD
1231,126,2024-03-18T20:41:00,completed,USD
1232,248,2024-03-18T19:35:00,shipped,USD
1233,199,2024-03-18T14:45:00,returned,USD
1234,40,2024-03-18T10:20:00,returned,USD
1235,244,2024-03-18T16:06:00,cancelled,USD
1236,138,2024-03-18T07:29:00,cancelled,USD
1237,245,2024-03-18T10:04:00,returned,USD
1238,221,2024-03-18T10:25:00,returned,USD
1239,170,2024-03-18T22:26:00,completed,USD
1240,28,2024-03-18T17:37:00,returned,USD
1241,33,2024-03-18T19:46:00,cancelled,USD
1242,16,2024-03-18T21:46:00,returned,USD
1243,207,2024-03-18T18:51:00,cancelled,USD
1244,130,2024-03-18T08:11:00,shipped,USD
1245,269,2024-03-18T06:56:00,completed,USD
1246,49,2024-03-18T06:33:00,completed,USD
1247,157,2024-03-18T17:54:00,completed,USD
1248,256,2024-03-18T12:22:00,completed,USD
1249,192,2024-03-19T11:57:00,cancelled,USD
1250,150,2024-03-19T17:43:00,completed,USD
1251,99,2024-03-19T10:39:00,cancelled,USD
1252,34,2024-03-19T13:23:00,completed,USD
1253,184,2024-03-19T21:51:00,completed,USD
1254,165,2024-03-19T22:25:00,cancelled,USD
1255,219,2024-03-19T19:24:00,shipped,USD
1256,54,2024-03-19T21:39:00,completed,USD
1257,293,2024-03-19T11:41:00,cancelled,USD
1258,276,2024-03-19T19:47:00,completed,USD
1259,235,2024-03-19T13:45:00,completed,USD
1260,24,2024-03-19T12:57:00,shipped,USD
1261,124,2024-03-19T16:11:00,returned,USD
1262,217,2024-03-19T15:13:00,returned,USD
1263,130,2024-03-19T06:40:00,cancelled,USD
1264,35,2024-03-19T16:10:00,completed,USD
1265,56,2024-03-19T18:52:00,completed,USD
1266,19,2024-03-19T21:06:00,shipped,USD
1267,95,2024-03-19T08:15:00,completed,USD
1268,163,2024-03-19T06:09:00,completed,USD
1269,201,2024-03-19T10:18:00,shipped,USD
1270,172,2024-03-19T20:01:00,returned,USD
1271,34,2024-03-20T22:34:00,shipped,USD
1272,165,2024-03-20T07:09:00,completed,USD
1273,196,2024-03-20T07:52:00,completed,USD
1274,293,2024-03-20T18:18:00,returned,USD
1275,275,2024-03-20T13:09:00,completed,USD
1276,222,2024-03-20T10:02:00,completed,USD
1277,214,2024-03-20T20:28:00,shipped,USD
1278,98,2024-03-20T12:55:00,cancelled,USD
1279,202,2024-03-20T21:06:00,completed,USD
1280,222,2024-03-20T20:01:00,completed,USD
1281,80,2024-03-20T18:36:00,returned,USD
1282,250,2024-03-20T22:47:00,completed,USD
1283,44,2024-03-20T06:58:00,completed,USD
1284,183,2024-03-20T10:13:00,completed,USD
1285,174,2024-03-20T11:18:00,returned,USD
1286,210,2024-03-20T21:44:00,completed,USD
1287,196,2024-03-20T18:30:00,shipped,USD
1288,300,2024-03-20T11:28:00,cancelled,USD
1289,177,2024-03-20T08:56:00,completed,USD
1290,101,2024-03-20T16:18:00,returned,USD
1291,9,2024-03-20T19:10:00,cancelled,USD
1292,164,2024-03-20T07:41:00,completed,USD
1293,21,2024-03-20T20:42:00,completed,USD
1294,6,2024-03-21T06:19:00,returned,USD
1295,209,2024-03-21T16:08:00,returned,USD
1296,44,2024-03-21T16:55:00,returned,USD
1297,125,2024-03-21T11:23:00,completed,USD
1298,45,2024-03-21T06:46:00,completed,USD
1299,37,2024-03-21T20:40:00,completed,USD
1300,42,2024-03-21T08:45:00,completed,USD
1301,108,2024-03-21T08:24:00,completed,USD
1302,241,2024-03-21T07:28:00,completed,USD
1303,74,2024-03-21T12:44:00,cancelled,USD
1304,96,2024-03-21T13:10:00,completed,USD
1305,124,2024-03-21T06:41:00,cancelled,USD
1306,221,2024-03-21T20:00:00,completed,USD
1307,34,2024-03-21T14:46:00,cancelled,USD
1308,280,2024-03-21T12:14:00,returned,USD
1309,207,2024-03-22T20:28:00,shipped,USD
1310,163,2024-03-22T10:25:00,shipped,USD
1311,201,2024-03-22T10:17:00,shipped,USD
1312,117,2024-03-22T21:38:00,completed,USD
1313,149,2024-03-22T13:33:00,completed,USD
1314,220,2024-03-22T09:38:00,cancelled,USD
1315,190,2024-03-22T21:04:00,cancelled,USD
1316,127,2024-03-22T16:44:00,completed,USD
1317,175,2024-03-22T16:44:00,cancelled,USD
1318,118,2024-03-22T13:52:00,returned,USD
1319,262,2024-03-22T18:48:00,completed,USD
1320,137,2024-03-22T20:24:00,completed,USD
1321,127,2024-03-22T06:20:00,completed,USD
1322,275,2024-03-22T12:59:00,completed,USD
1323,100,2024-03-22T22:18:00,cancelled,USD
1324,134,2024-03-22T10:18:00,completed,USD
1325,41,2024-03-22T20:49:00,completed,USD
1326,228,2024-03-22T09:59:00,completed,USD
1327,166,2024-03-23T09:03:00,completed,USD
1328,166,2024-03-23T11:20:00,shipped,USD
1329,290,2024-03-23T07:56:00,cancelled,USD
1330,255,2024-03-23T08:08:00,completed,USD
1331,185,2024-03-23T16:05:00,completed,USD
1332,46,2024-03-23T20:10:00,completed,USD
1333,29,2024-03-24T06:03:00,returned,USD
1334,71,2024-03-24T16:20:00,cancelled,USD
1335,103,2024-03-24T07:13:00,cancelled,USD
1336,298,2024-03-24T22:57:00,completed,USD
1337,145,2024-03-24T17:32:00,completed,USD
1338,232,2024-03-24T20:38:00,completed,USD
1339,110,2024-03-24T15:23:00,cancelled,USD
1340,106,2024-03-25T18:46:00,shipped,USD
1341,147,2024-03-25T13:04:00,returned,USD
1342,26,2024-03-25T14:59:00,completed,USD
1343,291,2024-03-25T09:03:00,completed,USD
1344,12,2024-03-25T07:57:00,completed,USD
1345,234,2024-03-25T09:58:00,completed,USD
1346,8,2024-03-25T08:46:00,completed,USD
1347,289,2024-03-25T08:46:00,shipped,USD
1348,20,2024-03-25T19:53:00,shipped,USD
1349,137,2024-03-25T14:55:00,completed,USD
1350,289,2024-03-25T21:50:00,shipped,USD
1351,189,2024-03-25T21:34:00,shipped,USD
1352,75,2024-03-25T17:26:00,completed,USD
1353,76,2024-03-25T21:43:00,returned,USD
1354,22,2024-03-25T22:58:00,completed,USD
1355,294,2024-03-25T12:52:00,completed,USD
1356,85,2024-03-25T13:43:00,returned,USD
1357,202,2024-03-25T17:47:00,completed,USD
1358,254,2024-03-26T08:44:00,completed,USD
1359,13,2024-03-26T06:18:00,completed,USD
1360,35,2024-03-26T20:07:00,completed,USD
1361,220,2024-03-26T21:40:00,cancelled,USD
1362,256,2024-03-26T17:01:00,completed,USD
1363,180,2024-03-26T21:01:00,returned,USD
1364,233,2024-03-26T16:15:00,shipped,USD
1365,15,2024-03-26T20:04:00,cancelled,USD
1366,130,2024-03-26T09:44:00,cancelled,USD
1367,40,2024-03-26T21:31:00,completed,USD
1368,155,2024-03-26T13:21:00,completed,USD
1369,289,2024-03-26T20:31:00,completed,USD
1370,279,2024-03-26T19:30:00,completed,USD
1371,217,2024-03-26T08:05:00,completed,USD
1372,13,2024-03-27T08:36:00,completed,USD
1373,286,2024-03-27T21:04:00,completed,USD
1374,104,2024-03-27T15:08:00,completed,USD
1375,156,2024-03-27T16:58:00,completed,USD
1376,245,2024-03-27T12:06:00,shipped,USD
1377,66,2024-03-27T10:55:00,cancelled,USD
1378,290,2024-03-27T13:40:00,completed,USD
1379,15,2024-03-27T17:25:00,completed,USD
1380,148,2024-03-27T08:27:00,shipped,USD
1381,44,2024-03-27T10:49:00,returned,USD
1382,144,2024-03-27T16:19:00,shipped,USD
1383,287,2024-03-27T10:30:00,returned,USD
1384,129,2024-03-27T14:59:00,returned,USD
1385,290,2024-03-27T17:19:00,completed,USD
1386,218,2024-03-28T12:49:00,returned,USD
1387,278,2024-03-28T16:13:00,cancelled,USD
1388,94,2024-03-28T21:23:00,returned,USD
1389,276,2024-03-28T10:16:00,completed,USD
1390,282,2024-03-28T06:04:00,shipped,USD
1391,142,2024-03-28T19:12:00,cancelled,USD
1392,62,2024-03-28T11:07:00,completed,USD
1393,138,2024-03-28T09:59:00,completed,USD
1394,119,2024-03-28T14:59:00,completed,USD
1395,197,2024-03-28T06:10:00,completed,USD
1396,139,2024-03-28T09:06:00,shipped,USD
1397,85,2024-03-28T13:17:00,completed,USD
1398,223,2024-03-28T18:28:00,cancelled,USD
1399,227,2024-03-28T18:54:00,completed,USD
1400,260,2024-03-28T18:53:00,cancelled,USD
1401,112,2024-03-28T17:25:00,completed,USD
1402,289,2024-03-28T08:28:00,completed,USD
1403,196,2024-03-29T21:27:00,completed,USD
1404,81,2024-03-29T13:54:00,completed,USD
1405,47,2024-03-29T11:05:00,returned,USD
1406,131,2024-03-29T10:18:00,shipped,USD
1407,210,2024-03-29T11:33:00,completed,USD
1408,27,2024-03-29T11:18:00,cancelled,USD
1409,92,2024-03-29T09:49:00,cancelled,USD
1410,263,2024-03-29T22:32:00,completed,USD
1411,25,2024-03-29T10:54:00,shipped,USD
1412,126,2024-03-29T11:45:00,shipped,USD
1413,22,2024-03-29T18:08:00,completed,USD
1414,251,2024-03-29T18:35:00,returned,USD
1415,129,2024-03-29T19:10:00,cancelled,USD
1416,193,2024-03-29T17:01:00,completed,USD
1417,155,2024-03-29T13:09:00,shipped,USD
1418,130,2024-03-29T18:29:00,shipped,USD
1419,180,2024-03-29T18:56:00,shipped,USD
1420,100,2024-03-29T22:10:00,completed,USD
1421,31,2024-03-30T22:13:00,completed,USD
1422,146,2024-03-30T07:51:00,completed,USD
1423,222,2024-03-30T07:42:00,cancelled,USD
1424,226,2024-03-30T14:09:00,returned,USD
1425,202,2024-03-30T07:02:00,completed,USD
1426,281,2024-03-30T14:58:00,cancelled,USD
1427,248,2024-03-30T13:29:00,completed,USD
1428,176,2024-03-30T17:54:00,cancelled,USD
1429,143,2024-03-31T13:14:00,cancelled,USD
1430,169,2024-03-31T15:31:00,cancelled,USD
1431,238,2024-03-31T09:44:00,completed,USD
1432,84,2024-03-31T21:59:00,cancelled,USD
1433,224,2024-03-31T19:09:00,shipped,USD
1434,110,2024-03-31T19:54:00,shipped,USD
1435,82,2024-03-31T16:37:00,cancelled,USD
1436,27,2024-03-31T21:11:00,completed,USD
1437,183,2024-03-31T08:02:00,returned,USD
1438,43,2024-03-31T06:52:00,completed,USD
1439,137,2024-03-31T15:39:00,cancelled,USD
1440,71,2024-03-31T20:38:00,completed,USD
1441,202,2024-04-01T11:44:00,completed,USD
1442,168,2024-04-01T13:29:00,completed,USD
1443,61,2024-04-01T09:28:00,completed,USD
1444,297,2024-04-01T21:27:00,completed,USD
1445,187,2024-04-01T18:12:00,completed,USD
1446,204,2024-04-01T16:28:00,returned,USD
1447,95,2024-04-01T11:16:00,completed,USD
1448,93,2024-04-01T07:49:00,shipped,USD
1449,191,2024-04-01T06:06:00,completed,USD
1450,271,2024-04-01T12:27:00,cancelled,USD
1451,281,2024-04-01T20:02:00,completed,USD
1452,293,2024-04-01T16:53:00,completed,USD
1453,118,2024-04-01T14:25:00,returned,USD
1454,25,2024-04-02T14:34:00,completed,USD
1455,148,2024-04-02T13:59:00,completed,USD
1456,246,2024-04-02T09:08:00,completed,USD
1457,84,2024-04-02T09:48:00,completed,USD
1458,123,2024-04-02T14:11:00,completed,USD
1459,63,2024-04-02T20:32:00,cancelled,USD
1460,143,2024-04-02T17:50:00,completed,USD
1461,97,2024-04-02T14:46:00,cancelled,USD
1462,33,2024-04-02T10:21:00,completed,USD
1463,16,2024-04-02T18:50:00,completed,USD
1464,117,2024-04-02T21:35:00,returned,USD
1465,191,2024-04-02T16:26:00,returned,USD
1466,69,2024-04-02T22:35:00,completed,USD
1467,254,2024-04-02T16:07:00,cancelled,USD
1468,126,2024-04-02T19:18:00,completed,USD
1469,154,2024-04-02T10:44:00,returned,USD
1470,39,2024-04-02T15:47:00,shipped,USD
1471,269,2024-04-02T09:23:00,cancelled,USD
1472,163,2024-04-02T11:36:00,completed,USD
1473,278,2024-04-03T15:58:00,completed,USD
1474,27,2024-04-03T08:06:00,completed,USD
1475,241,2024-04-03T18:34:00,completed,USD
1476,288,2024-04-03T08:21:00,completed,USD
1477,241,2024-04-03T10:10:00,completed,USD
1478,97,2024-04-03T13:03:00,shipped,USD
1479,148,2024-04-03T13:39:00,completed,USD
1480,255,2024-04-03T09:25:00,completed,USD
1481,62,2024-04-03T13:08:00,returned,USD
1482,37,2024-04-03T18:08:00,returned,USD
1483,57,2024-04-03T06:26:00,returned,USD
1484,74,2024-04-03T09:55:00,completed,USD
1485,75,2024-04-03T18:22:00,completed,USD
1486,224,2024-04-03T14:00:00,completed,USD
1487,73,2024-04-03T14:11:00,completed,USD
1488,231,2024-04-03T14:53:00,completed,USD
1489,197,2024-04-03T22:41:00,completed,USD
1490,140,2024-04-03T22:51:00,returned,USD
1491,126,2024-04-03T22:58:00,returned,USD
1492,168,2024-04-03T19:36:00,returned,USD
1493,140,2024-04-03T12:40:00,cancelled,USD
1494,173,2024-04-04T21:48:00,completed,USD
1495,9,2024-04-04T08:06:00,returned,USD
1496,274,2024-04-04T08:06:00,returned,USD
1497,210,2024-04-04T14:41:00,completed,USD
1498,124,2024-04-04T21:44:00,completed,USD
1499,52,2024-04-04T22:37:00,completed,USD
1500,183,2024-04-04T11:01:00,shipped,USD
1501,141,2024-04-04T11:52:00,completed,USD
1502,108,2024-04-04T10:18:00,completed,USD
1503,222,2024-04-04T08:53:00,completed,USD
1504,273,2024-04-04T19:06:00,completed,USD
1505,38,2024-04-04T19:06:00,completed,USD
1506,169,2024-04-04T11:53:00,shipped,USD
1507,134,2024-04-05T12:59:00,cancelled,USD
1508,193,2024-04-05T20:59:00,cancelled,USD
1509,65,2024-04-05T13:47:00,completed,USD
1510,298,2024-04-05T10:03:00,returned,USD
1511,279,2024-04-05T13:34:00,completed,USD
1512,48,2024-04-05T14:21:00,completed,USD
1513,72,2024-04-05T08:33:00,completed,USD
1514,42,2024-04-05T16:29:00,returned,USD
1515,14,2024-04-05T06:55:00,returned,USD
1516,300,2024-04-05T08:44:00,completed,USD
1517,30,2024-04-05T06:46:00,returned,USD
1518,149,2024-04-05T14:10:00,completed,USD
1519,296,2024-04-05T21:18:00,cancelled,USD
1520,260,2024-04-05T20:01:00,shipped,USD
1521,134,2024-04-05T18:22:00,completed,USD
1522,63,2024-04-05T19:09:00,completed,USD
1523,296,2024-04-05T07:35:00,shipped,USD
1524,209,2024-04-05T13:26:00,completed,USD
1525,201,2024-04-06T22:07:00,completed,USD
1526,91,2024-04-06T21:31:00,cancelled,USD
1527,33,2024-04-06T14:15:00,shipped,USD
1528,152,2024-04-06T11:33:00,returned,USD
1529,189,2024-04-06T22:27:00,returned,USD
1530,150,2024-04-07T18:10:00,returned,USD
1531,175,2024-04-07T11:18:00,cancelled,USD
1532,194,2024-04-07T19:50:00,completed,USD
1533,56,2024-04-07T13:35:00,completed,USD
1534,32,2024-04-07T16:02:00,returned,USD
1535,182,2024-04-07T22:16:00,completed,USD
1536,47,2024-04-07T20:33:00,completed,USD
1537,253,2024-04-07T10:25:00,completed,USD
1538,255,2024-04-07T18:06:00,completed,USD
1539,55,2024-04-07T19:07:00,completed,USD
1540,171,2024-04-08T21:16:00,shipped,USD
1541,201,2024-04-08T17:08:00,completed,USD
1542,37,2024-04-08T22:40:00,completed,USD
1543,14,2024-04-08T10:48:00,cancelled,USD
1544,172,2024-04-08T19:04:00,completed,USD
1545,67,2024-04-08T19:47:00,cancelled,USD
1546,173,2024-04-08T21:59:00,completed,USD
1547,99,2024-04-08T22:56:00,completed,USD
1548,14,2024-04-08T10:43:00,shipped,USD
1549,282,2024-04-08T19:36:00,completed,USD
1550,218,2024-04-08T10:39:00,cancelled,USD
1551,124,2024-04-08T06:50:00,completed,USD
1552,209,2024-04-08T12:14:00,completed,USD
1553,25,2024-04-08T17:36:00,cancelled,USD
1554,294,2024-04-08T06:45:00,completed,USD
1555,193,2024-04-08T15:53:00,returned,USD
1556,290,2024-04-08T15:01:00,completed,USD
1557,73,2024-04-08T18:36:00,shipped,USD
1558,286,2024-04-08T10:25:00,shipped,USD
1559,227,2024-04-09T12:19:00,completed,USD
1560,186,2024-04-09T13:57:00,returned,USD
1561,177,2024-04-09T09:09:00,shipped,USD
1562,137,2024-04-09T18:36:00,completed,USD
1563,98,2024-04-09T16:36:00,cancelled,USD
1564,124,2024-04-09T15:54:00,cancelled,USD
1565,4,2024-04-09T22:27:00,returned,USD
1566,172,2024-04-09T07:04:00,completed,USD
1567,28,2024-04-09T19:49:00,shipped,USD
1568,211,2024-04-09T10:03:00,returned,USD
1569,145,2024-04-09T11:03:00,shipped,USD
1570,252,2024-04-09T21:59:00,returned,USD
1571,135,2024-04-09T12:12:00,completed,USD
1572,184,2024-04-09T11:12:00,returned,USD
1573,85,2024-04-09T09:05:00,returned,USD
1574,263,2024-04-09T16:08:00,returned,USD
1575,152,2024-04-09T14:37:00,completed,USD
1576,166,2024-04-09T10:55:00,completed,USD
1577,129,2024-04-09T18:30:00,completed,USD
1578,256,2024-04-09T22:10:00,returned,USD
1579,275,2024-04-09T09:40:00,completed,USD
1580,175,2024-04-09T21:50:00,returned,USD
1581,210,2024-04-09T16:14:00,completed,USD
1582,245,2024-04-10T07:25:00,returned,USD
1583,88,2024-04-10T13:40:00,completed,USD
1584,230,2024-04-10T14:25:00,completed,USD
1585,293,2024-04-10T16:36:00,completed,USD
1586,278,2024-04-10T06:10:00,completed,USD
1587,118,2024-04-10T19:46:00,returned,USD
1588,263,2024-04-10T08:41:00,cancelled,USD
1589,280,2024-04-10T20:51:00,cancelled,USD
1590,47,2024-04-10T11:15:00,completed,USD
1591,33,2024-04-10T20:31:00,returned,USD
1592,67,2024-04-10T22:36:00,completed,USD
1593,163,2024-04-10T22:00:00,returned,USD
1594,170,2024-04-10T20:36:00,returned,USD
1595,86,2024-04-10T11:49:00,completed,USD
1596,202,2024-04-10T10:22:00,completed,USD
1597,201,2024-04-10T12:34:00,completed,USD
1598,134,2024-04-10T16:11:00,completed,USD
1599,207,2024-04-10T13:55:00,cancelled,USD
1600,53,2024-04-10T22:06:00,completed,USD
1601,165,2024-04-10T15:52:00,shipped,USD
1602,39,2024-04-11T21:38:00,completed,USD
1603,187,2024-04-11T18:19:00,completed,USD
1604,56,2024-04-11T16:12:00,completed,USD
1605,188,2024-04-11T12:52:00,cancelled,USD
1606,77,2024-04-11T09:18:00,returned,USD
1607,234,2024-04-11T22:07:00,shipped,USD
1608,270,2024-04-11T17:25:00,cancelled,USD
1609,30,2024-04-11T22:26:00,completed,USD
1610,278,2024-04-11T16:46:00,returned,USD
1611,220,2024-04-11T06:08:00,completed,USD
1612,80,2024-04-11T17:40:00,completed,USD
1613,60,2024-04-11T16:04:00,completed,USD
1614,105,2024-04-11T19:35:00,returned,USD
1615,269,2024-04-11T18:24:00,cancelled,USD
1616,67,2024-04-11T22:47:00,completed,USD
1617,112,2024-04-11T09:47:00,completed,USD
1618,4,2024-04-11T15:39:00,returned,USD
1619,47,2024-04-11T13:26:00,cancelled,USD
1620,85,2024-04-11T18:33:00,shipped,USD
1621,93,2024-04-11T21:29:00,completed,USD
1622,80,2024-04-11T07:20:00,cancelled,USD
1623,196,2024-04-11T13:46:00,returned,USD
1624,226,2024-04-12T21:11:00,completed,USD
1625,102,2024-04-12T12:59:00,shipped,USD
1626,296,2024-04-12T12:47:00,cancelled,USD
1627,284,2024-04-12T10:15:00,cancelled,USD
1628,277,2024-04-12T16:35:00,completed,USD
1629,113,2024-04-12T18:18:00,completed,USD
1630,256,2024-04-12T09:11:00,cancelled,USD
1631,127,2024-04-12T20:48:00,returned,USD
1632,67,2024-04-12T06:51:00,completed,USD
1633,28,2024-04-12T12:11:00,cancelled,USD
1634,284,2024-04-12T20:33:00,shipped,USD
1635,202,2024-04-12T07:12:00,completed,USD
1636,199,2024-04-12T08:52:00,returned,USD
1637,48,2024-04-12T10:41:00,completed,USD
1638,48,2024-04-12T12:30:00,completed,USD
1639,213,2024-04-13T08:13:00,shipped,USD
1640,61,2024-04-13T20:26:00,returned,USD
1641,207,2024-04-13T10:58:00,completed,USD
1642,70,2024-04-13T16:42:00,returned,USD
1643,173,2024-04-13T06:42:00,completed,USD
1644,77,2024-04-13T11:06:00,completed,USD
1645,203,2024-04-13T22:08:00,returned,USD
1646,193,2024-04-13T06:53:00,completed,USD
1647,1,2024-04-13T17:08:00,completed,USD
1648,168,2024-04-13T17:24:00,cancelled,USD
1649,14,2024-04-13T21:59:00,completed,USD
1650,83,2024-04-13T13:35:00,shipped,USD
1651,12,2024-04-13T13:08:00,shipped,USD
1652,134,2024-04-14T06:14:00,completed,USD
1653,289,2024-04-14T20:23:00,returned,USD
1654,89,2024-04-14T14:30:00,completed,USD
1655,223,2024-04-14T09:02:00,completed,USD
1656,63,2024-04-14T12:01:00,completed,USD
1657,22,2024-04-14T06:33:00,cancelled,USD
1658,230,2024-04-14T10:37:00,completed,USD
1659,176,2024-04-14T07:29:00,returned,USD
1660,210,2024-04-14T09:15:00,shipped,USD
1661,41,2024-04-15T15:23:00,completed,USD
1662,13,2024-04-15T19:11:00,completed,USD
1663,16,2024-04-15T09:35:00,completed,USD
1664,207,2024-04-15T20:59:00,completed,USD
1665,269,2024-04-15T10:44:00,completed,USD
1666,13,2024-04-15T09:03:00,completed,USD
1667,283,2024-04-15T14:36:00,completed,USD
1668,163,2024-04-15T07:16:00,completed,USD
1669,255,2024-04-15T22:31:00,shipped,USD
1670,62,2024-04-15T18:38:00,shipped,USD
1671,249,2024-04-15T14:15:00,shipped,USD
1672,264,2024-04-15T15:37:00,returned,USD
1673,35,2024-04-15T14:10:00,returned,USD
1674,55,2024-04-15T19:03:00,completed,USD
1675,49,2024-04-15T08:15:00,cancelled,USD
1676,76,2024-04-15T08:28:00,completed,USD
1677,149,2024-04-15T22:01:00,returned,USD
1678,156,2024-04-15T10:10:00,cancelled,USD
1679,120,2024-04-16T20:32:00,cancelled,USD
1680,215,2024-04-16T16:30:00,shipped,USD
1681,195,2024-04-16T08:19:00,cancelled,USD
1682,217,2024-04-16T22:09:00,cancelled,USD
1683,133,2024-04-16T19:07:00,completed,USD
1684,284,2024-04-16T13:21:00,cancelled,USD
1685,145,2024-04-16T18:24:00,cancelled,USD
1686,232,2024-04-16T15:09:00,cancelled,USD
1687,288,2024-04-16T09:24:00,completed,USD
1688,141,2024-04-16T10:00:00,cancelled,USD
1689,117,2024-04-16T07:56:00,cancelled,USD
1690,33,2024-04-16T15:04:00,completed,USD
1691,184,2024-04-16T11:52:00,returned,USD
1692,209,2024-04-16T16:11:00,completed,USD
1693,206,2024-04-16T06:58:00,completed,USD
1694,64,2024-04-16T09:27:00,cancelled,USD
1695,206,2024-04-16T21:48:00,completed,USD
1696,22,2024-04-16T06:55:00,cancelled,USD
1697,168,2024-04-16T11:58:00,cancelled,USD
1698,203,2024-04-16T20:19:00,returned,USD
1699,70,2024-04-16T11:03:00,returned,USD
1700,32,2024-04-17T18:13:00,completed,USD
1701,29,2024-04-17T21:00:00,shipped,USD
1702,155,2024-04-17T15:33:00,completed,USD
1703,223,2024-04-17T21:26:00,shipped,USD
1704,83,2024-04-17T15:20:00,completed,USD
1705,114,2024-04-17T22:51:00,completed,USD
1706,190,2024-04-17T18:56:00,completed,USD
1707,178,2024-04-17T07:00:00,completed,USD
1708,160,2024-04-17T10:48:00,shipped,USD
1709,48,2024-04-17T22:52:00,completed,USD
1710,265,2024-04-17T21:45:00,shipped,USD
1711,229,2024-04-17T19:50:00,completed,USD
1712,105,2024-04-17T14:14:00,cancelled,USD
1713,180,2024-04-17T11:23:00,returned,USD
1714,167,2024-04-17T17:51:00,completed,USD
1715,174,2024-04-17T10:55:00,returned,USD
1716,230,2024-04-17T21:43:00,completed,USD
1717,106,2024-04-17T15:41:00,completed,USD
1718,195,2024-04-17T11:52:00,returned,USD
1719,7,2024-04-17T07:51:00,returned,USD
1720,22,2024-04-17T16:45:00,completed,USD
1721,280,2024-04-17T10:17:00,cancelled,USD
1722,264,2024-04-17T18:28:00,completed,USD
1723,135,2024-04-18T07:52:00,shipped,USD
1724,112,2024-04-18T09:00:00,shipped,USD
1725,131,2024-04-18T18:51:00,cancelled,USD
1726,246,2024-04-18T14:53:00,completed,USD
1727,130,2024-04-18T14:08:00,completed,USD
1728,267,2024-04-18T13:36:00,completed,USD
1729,256,2024-04-18T18:58:00,completed,USD
1730,26,2024-04-18T12:10:00,returned,USD
1731,90,2024-04-18T06:04:00,completed,USD
1732,198,2024-04-18T06:35:00,completed,USD
1733,191,2024-04-18T08:18:00,shipped,USD
1734,284,2024-04-18T16:41:00,completed,USD
1735,142,2024-04-18T10:12:00,shipped,USD
1736,9,2024-04-18T18:58:00,shipped,USD
1737,195,2024-04-18T08:21:00,shipped,USD
1738,224,2024-04-18T18:27:00,shipped,USD
1739,45,2024-04-18T08:45:00,returned,USD
1740,138,2024-04-19T21:02:00,cancelled,USD
1741,221,2024-04-19T12:18:00,shipped,USD
1742,82,2024-04-19T20:50:00,shipped,USD
1743,222,2024-04-19T22:57:00,cancelled,USD
1744,38,2024-04-19T06:23:00,completed,USD
1745,65,2024-04-19T08:08:00,completed,USD
1746,41,2024-04-19T06:48:00,cancelled,USD
1747,61,2024-04-19T21:29:00,shipped,USD
1748,50,2024-04-19T10:17:00,cancelled,USD
1749,207,2024-04-19T19:17:00,completed,USD
1750,39,2024-04-19T07:51:00,shipped,USD
